GAME_ID,GAME_DATE,GAME_DATETIME,GAME_TIME_DISPLAY,SEASON,STATUS,DETAILED_STATE,ABSTRACT_STATE,DOUBLEHEADER,DAY_NIGHT,SERIES_GAME_NUMBER,SERIES_DESCRIPTION,VENUE,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_TEAM_ABBREVIATION,AWAY_SCORE,AWAY_IS_WINNER,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_TEAM_ABBREVIATION,HOME_SCORE,HOME_IS_WINNER,IS_HOME_WIN
823378,2026-05-28,2026-05-28T22:40:00+00:00,2026-05-28 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,4.0,Regular Season,PNC Park,112,Chicago Cubs,CHC,,,134,Pittsburgh Pirates,PIT,,,
822896,2026-05-28,2026-05-29T00:05:00+00:00,2026-05-29 12:05 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,4.0,Regular Season,Globe Life Field,117,Houston Astros,HOU,,,140,Texas Rangers,TEX,,,
824515,2026-05-29,2026-05-29T22:40:00+00:00,2026-05-29 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Great American Ball Park,144,Atlanta Braves,ATL,,,113,Cincinnati Reds,CIN,,,
822732,2026-05-29,2026-05-29T22:45:00+00:00,2026-05-29 10:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Nationals Park,135,San Diego Padres,SD,,,120,Washington Nationals,WSH,,,
823377,2026-05-29,2026-05-29T22:45:00+00:00,2026-05-29 10:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,PNC Park,142,Minnesota Twins,MIN,,,134,Pittsburgh Pirates,PIT,,,
824835,2026-05-29,2026-05-29T23:05:00+00:00,2026-05-29 11:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Oriole Park at Camden Yards,141,Toronto Blue Jays,TOR,,,110,Baltimore Orioles,BAL,,,
822978,2026-05-29,2026-05-29T23:10:00+00:00,2026-05-29 11:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Tropicana Field,108,Los Angeles Angels,LAA,,,139,Tampa Bay Rays,TB,,,
823623,2026-05-29,2026-05-29T23:10:00+00:00,2026-05-29 11:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Citi Field,146,Miami Marlins,MIA,,,121,New York Mets,NYM,,,
824433,2026-05-29,2026-05-29T23:10:00+00:00,2026-05-29 11:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Progressive Field,111,Boston Red Sox,BOS,,,114,Cleveland Guardians,CLE,,,
823055,2026-05-29,2026-05-29T23:15:00+00:00,2026-05-29 11:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Busch Stadium,112,Chicago Cubs,CHC,,,138,St. Louis Cardinals,STL,,,
824594,2026-05-29,2026-05-29T23:40:00+00:00,2026-05-29 11:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Rate Field,116,Detroit Tigers,DET,,,145,Chicago White Sox,CWS,,,
822894,2026-05-29,2026-05-30T00:05:00+00:00,2026-05-30 12:05 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Globe Life Field,118,Kansas City Royals,KC,,,140,Texas Rangers,TEX,,,
824191,2026-05-29,2026-05-30T00:10:00+00:00,2026-05-30 12:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Daikin Park,158,Milwaukee Brewers,MIL,,,117,Houston Astros,HOU,,,
824353,2026-05-29,2026-05-30T00:40:00+00:00,2026-05-30 12:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Coors Field,137,San Francisco Giants,SF,,,115,Colorado Rockies,COL,,,
825002,2026-05-29,2026-05-30T01:40:00+00:00,2026-05-30 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Sutter Health Park,147,New York Yankees,NYY,,,133,Athletics,ATH,,,
823135,2026-05-29,2026-05-30T02:10:00+00:00,2026-05-30 02:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,T-Mobile Park,109,Arizona Diamondbacks,AZ,,,136,Seattle Mariners,SEA,,,
823946,2026-05-29,2026-05-30T02:15:00+00:00,2026-05-30 02:15 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,UNIQLO Field at Dodger Stadium,143,Philadelphia Phillies,PHI,,,119,Los Angeles Dodgers,LAD,,,
824593,2026-05-30,2026-05-30T18:10:00+00:00,2026-05-30 06:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Rate Field,116,Detroit Tigers,DET,,,145,Chicago White Sox,CWS,,,
822731,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30 08:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Nationals Park,135,San Diego Padres,SD,,,120,Washington Nationals,WSH,,,
822893,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30 08:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Globe Life Field,118,Kansas City Royals,KC,,,140,Texas Rangers,TEX,,,
823375,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30 08:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,PNC Park,142,Minnesota Twins,MIN,,,134,Pittsburgh Pirates,PIT,,,
824833,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30 08:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Oriole Park at Camden Yards,141,Toronto Blue Jays,TOR,,,110,Baltimore Orioles,BAL,,,
822975,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30 08:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Tropicana Field,108,Los Angeles Angels,LAA,,,139,Tampa Bay Rays,TB,,,
823622,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30 08:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Citi Field,146,Miami Marlins,MIA,,,121,New York Mets,NYM,,,
824190,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30 08:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Daikin Park,158,Milwaukee Brewers,MIL,,,117,Houston Astros,HOU,,,
824431,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30 08:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Progressive Field,111,Boston Red Sox,BOS,,,114,Cleveland Guardians,CLE,,,
823054,2026-05-30,2026-05-30T23:15:00+00:00,2026-05-30 11:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Busch Stadium,112,Chicago Cubs,CHC,,,138,St. Louis Cardinals,STL,,,
824513,2026-05-30,2026-05-30T23:15:00+00:00,2026-05-30 11:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Great American Ball Park,144,Atlanta Braves,ATL,,,113,Cincinnati Reds,CIN,,,
824352,2026-05-30,2026-05-31T01:10:00+00:00,2026-05-31 01:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Coors Field,137,San Francisco Giants,SF,,,115,Colorado Rockies,COL,,,
825000,2026-05-30,2026-05-31T02:05:00+00:00,2026-05-31 02:05 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Sutter Health Park,147,New York Yankees,NYY,,,133,Athletics,ATH,,,
823132,2026-05-30,2026-05-31T02:10:00+00:00,2026-05-31 02:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,T-Mobile Park,109,Arizona Diamondbacks,AZ,,,136,Seattle Mariners,SEA,,,
823945,2026-05-30,2026-05-31T02:10:00+00:00,2026-05-31 02:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,UNIQLO Field at Dodger Stadium,143,Philadelphia Phillies,PHI,,,119,Los Angeles Dodgers,LAD,,,
824832,2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31 04:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,4.0,Regular Season,Oriole Park at Camden Yards,141,Toronto Blue Jays,TOR,,,110,Baltimore Orioles,BAL,,,
822729,2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31 05:35 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Nationals Park,135,San Diego Padres,SD,,,120,Washington Nationals,WSH,,,
823373,2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31 05:35 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,PNC Park,142,Minnesota Twins,MIN,,,134,Pittsburgh Pirates,PIT,,,
822976,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31 05:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Tropicana Field,108,Los Angeles Angels,LAA,,,139,Tampa Bay Rays,TB,,,
823621,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31 05:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Citi Field,146,Miami Marlins,MIA,,,121,New York Mets,NYM,,,
824430,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31 05:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Progressive Field,111,Boston Red Sox,BOS,,,114,Cleveland Guardians,CLE,,,
824512,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31 05:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Great American Ball Park,144,Atlanta Braves,ATL,,,113,Cincinnati Reds,CIN,,,
824187,2026-05-31,2026-05-31T18:10:00+00:00,2026-05-31 06:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Daikin Park,158,Milwaukee Brewers,MIL,,,117,Houston Astros,HOU,,,
824592,2026-05-31,2026-05-31T18:10:00+00:00,2026-05-31 06:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Rate Field,116,Detroit Tigers,DET,,,145,Chicago White Sox,CWS,,,
822895,2026-05-31,2026-05-31T18:35:00+00:00,2026-05-31 06:35 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Globe Life Field,118,Kansas City Royals,KC,,,140,Texas Rangers,TEX,,,
824354,2026-05-31,2026-05-31T19:10:00+00:00,2026-05-31 07:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Coors Field,137,San Francisco Giants,SF,,,115,Colorado Rockies,COL,,,
825001,2026-05-31,2026-05-31T20:05:00+00:00,2026-05-31 08:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Sutter Health Park,147,New York Yankees,NYY,,,133,Athletics,ATH,,,
823133,2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31 08:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,T-Mobile Park,109,Arizona Diamondbacks,AZ,,,136,Seattle Mariners,SEA,,,
823944,2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31 08:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,UNIQLO Field at Dodger Stadium,143,Philadelphia Phillies,PHI,,,119,Los Angeles Dodgers,LAD,,,
823053,2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31 11:20 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Busch Stadium,112,Chicago Cubs,CHC,,,138,St. Louis Cardinals,STL,,,
822974,2026-06-01,2026-06-01T22:40:00+00:00,2026-06-01 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Tropicana Field,116,Detroit Tigers,DET,,,139,Tampa Bay Rays,TB,,,
822730,2026-06-01,2026-06-01T22:45:00+00:00,2026-06-01 10:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Nationals Park,146,Miami Marlins,MIA,,,120,Washington Nationals,WSH,,,
824510,2026-06-01,2026-06-01T23:10:00+00:00,2026-06-01 11:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Great American Ball Park,118,Kansas City Royals,KC,,,113,Cincinnati Reds,CIN,,,
823702,2026-06-01,2026-06-01T23:40:00+00:00,2026-06-01 11:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Target Field,145,Chicago White Sox,CWS,,,142,Minnesota Twins,MIN,,,
823781,2026-06-01,2026-06-01T23:40:00+00:00,2026-06-01 11:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,American Family Field,137,San Francisco Giants,SF,,,158,Milwaukee Brewers,MIL,,,
823050,2026-06-01,2026-06-01T23:45:00+00:00,2026-06-01 11:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Busch Stadium,140,Texas Rangers,TEX,,,138,St. Louis Cardinals,STL,,,
824027,2026-06-01,2026-06-02T01:38:00+00:00,2026-06-02 01:38 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Angel Stadium,115,Colorado Rockies,COL,,,108,Los Angeles Angels,LAA,,,
823131,2026-06-01,2026-06-02T01:40:00+00:00,2026-06-02 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,T-Mobile Park,121,New York Mets,NYM,,,136,Seattle Mariners,SEA,,,
825078,2026-06-01,2026-06-02T01:40:00+00:00,2026-06-02 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Chase Field,119,Los Angeles Dodgers,LAD,,,109,Arizona Diamondbacks,AZ,,,
822971,2026-06-02,2026-06-02T22:40:00+00:00,2026-06-02 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Tropicana Field,116,Detroit Tigers,DET,,,139,Tampa Bay Rays,TB,,,
823460,2026-06-02,2026-06-02T22:40:00+00:00,2026-06-02 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Citizens Bank Park,135,San Diego Padres,SD,,,143,Philadelphia Phillies,PHI,,,
822728,2026-06-02,2026-06-02T22:45:00+00:00,2026-06-02 10:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Nationals Park,146,Miami Marlins,MIA,,,120,Washington Nationals,WSH,,,
824754,2026-06-02,2026-06-02T22:45:00+00:00,2026-06-02 10:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Fenway Park,110,Baltimore Orioles,BAL,,,111,Boston Red Sox,BOS,,,
823541,2026-06-02,2026-06-02T23:05:00+00:00,2026-06-02 11:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Yankee Stadium,114,Cleveland Guardians,CLE,,,147,New York Yankees,NYY,,,
824511,2026-06-02,2026-06-02T23:10:00+00:00,2026-06-02 11:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Great American Ball Park,118,Kansas City Royals,KC,,,113,Cincinnati Reds,CIN,,,
824918,2026-06-02,2026-06-02T23:15:00+00:00,2026-06-02 11:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Truist Park,141,Toronto Blue Jays,TOR,,,144,Atlanta Braves,ATL,,,
823700,2026-06-02,2026-06-02T23:40:00+00:00,2026-06-02 11:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Target Field,145,Chicago White Sox,CWS,,,142,Minnesota Twins,MIN,,,
823782,2026-06-02,2026-06-02T23:40:00+00:00,2026-06-02 11:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,American Family Field,137,San Francisco Giants,SF,,,158,Milwaukee Brewers,MIL,,,
823052,2026-06-02,2026-06-02T23:45:00+00:00,2026-06-02 11:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Busch Stadium,140,Texas Rangers,TEX,,,138,St. Louis Cardinals,STL,,,
824675,2026-06-02,2026-06-03T00:05:00+00:00,2026-06-03 12:05 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Wrigley Field,133,Athletics,ATH,,,112,Chicago Cubs,CHC,,,
824189,2026-06-02,2026-06-03T00:10:00+00:00,2026-06-03 12:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Daikin Park,134,Pittsburgh Pirates,PIT,,,117,Houston Astros,HOU,,,
824026,2026-06-02,2026-06-03T01:38:00+00:00,2026-06-03 01:38 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Angel Stadium,115,Colorado Rockies,COL,,,108,Los Angeles Angels,LAA,,,
823129,2026-06-02,2026-06-03T01:40:00+00:00,2026-06-03 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,T-Mobile Park,121,New York Mets,NYM,,,136,Seattle Mariners,SEA,,,
825079,2026-06-02,2026-06-03T01:40:00+00:00,2026-06-03 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Chase Field,119,Los Angeles Dodgers,LAD,,,109,Arizona Diamondbacks,AZ,,,
822727,2026-06-03,2026-06-03T17:05:00+00:00,2026-06-03 05:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Nationals Park,146,Miami Marlins,MIA,,,120,Washington Nationals,WSH,,,
822973,2026-06-03,2026-06-03T17:10:00+00:00,2026-06-03 05:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Tropicana Field,116,Detroit Tigers,DET,,,139,Tampa Bay Rays,TB,,,
823701,2026-06-03,2026-06-03T17:40:00+00:00,2026-06-03 05:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Target Field,145,Chicago White Sox,CWS,,,142,Minnesota Twins,MIN,,,
823130,2026-06-03,2026-06-03T19:40:00+00:00,2026-06-03 07:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,T-Mobile Park,121,New York Mets,NYM,,,136,Seattle Mariners,SEA,,,
823456,2026-06-03,2026-06-03T22:40:00+00:00,2026-06-03 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Citizens Bank Park,135,San Diego Padres,SD,,,143,Philadelphia Phillies,PHI,,,
824755,2026-06-03,2026-06-03T22:45:00+00:00,2026-06-03 10:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Fenway Park,110,Baltimore Orioles,BAL,,,111,Boston Red Sox,BOS,,,
823540,2026-06-03,2026-06-03T23:05:00+00:00,2026-06-03 11:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Yankee Stadium,114,Cleveland Guardians,CLE,,,147,New York Yankees,NYY,,,
824509,2026-06-03,2026-06-03T23:10:00+00:00,2026-06-03 11:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Great American Ball Park,118,Kansas City Royals,KC,,,113,Cincinnati Reds,CIN,,,
824917,2026-06-03,2026-06-03T23:15:00+00:00,2026-06-03 11:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Truist Park,141,Toronto Blue Jays,TOR,,,144,Atlanta Braves,ATL,,,
823780,2026-06-03,2026-06-03T23:40:00+00:00,2026-06-03 11:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,American Family Field,137,San Francisco Giants,SF,,,158,Milwaukee Brewers,MIL,,,
823051,2026-06-03,2026-06-03T23:45:00+00:00,2026-06-03 11:45 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Busch Stadium,140,Texas Rangers,TEX,,,138,St. Louis Cardinals,STL,,,
824671,2026-06-03,2026-06-04T00:05:00+00:00,2026-06-04 12:05 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Wrigley Field,133,Athletics,ATH,,,112,Chicago Cubs,CHC,,,
824188,2026-06-03,2026-06-04T00:10:00+00:00,2026-06-04 12:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Daikin Park,134,Pittsburgh Pirates,PIT,,,117,Houston Astros,HOU,,,
824024,2026-06-03,2026-06-04T01:38:00+00:00,2026-06-04 01:38 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Angel Stadium,115,Colorado Rockies,COL,,,108,Los Angeles Angels,LAA,,,
825077,2026-06-03,2026-06-04T01:40:00+00:00,2026-06-04 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Chase Field,119,Los Angeles Dodgers,LAD,,,109,Arizona Diamondbacks,AZ,,,
823457,2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04 05:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Citizens Bank Park,135,San Diego Padres,SD,,,143,Philadelphia Phillies,PHI,,,
823542,2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04 05:35 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Yankee Stadium,114,Cleveland Guardians,CLE,,,147,New York Yankees,NYY,,,
824753,2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04 05:35 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Fenway Park,110,Baltimore Orioles,BAL,,,111,Boston Red Sox,BOS,,,
823779,2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04 06:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,4.0,Regular Season,American Family Field,137,San Francisco Giants,SF,,,158,Milwaukee Brewers,MIL,,,
824919,2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04 11:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Truist Park,141,Toronto Blue Jays,TOR,,,144,Atlanta Braves,ATL,,,
823698,2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04 11:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Target Field,118,Kansas City Royals,KC,,,142,Minnesota Twins,MIN,,,
824672,2026-06-04,2026-06-05T00:05:00+00:00,2026-06-05 12:05 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Wrigley Field,133,Athletics,ATH,,,112,Chicago Cubs,CHC,,,
824185,2026-06-04,2026-06-05T00:10:00+00:00,2026-06-05 12:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,3.0,Regular Season,Daikin Park,134,Pittsburgh Pirates,PIT,,,117,Houston Astros,HOU,,,
825076,2026-06-04,2026-06-05T01:40:00+00:00,2026-06-05 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,4.0,Regular Season,Chase Field,119,Los Angeles Dodgers,LAD,,,109,Arizona Diamondbacks,AZ,,,
824673,2026-06-05,2026-06-05T18:20:00+00:00,2026-06-05 06:20 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,1.0,Regular Season,Wrigley Field,137,San Francisco Giants,SF,,,112,Chicago Cubs,CHC,,,
823455,2026-06-05,2026-06-05T22:40:00+00:00,2026-06-05 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Citizens Bank Park,145,Chicago White Sox,CWS,,,143,Philadelphia Phillies,PHI,,,
824271,2026-06-05,2026-06-05T22:40:00+00:00,2026-06-05 10:40 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Comerica Park,136,Seattle Mariners,SEA,,,116,Detroit Tigers,DET,,,
823538,2026-06-05,2026-06-05T23:05:00+00:00,2026-06-05 11:05 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Yankee Stadium,111,Boston Red Sox,BOS,,,147,New York Yankees,NYY,,,
822810,2026-06-05,2026-06-05T23:07:00+00:00,2026-06-05 11:07 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Rogers Centre,110,Baltimore Orioles,BAL,,,141,Toronto Blue Jays,TOR,,,
823860,2026-06-05,2026-06-05T23:10:00+00:00,2026-06-05 11:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,loanDepot park,139,Tampa Bay Rays,TB,,,146,Miami Marlins,MIA,,,
824914,2026-06-05,2026-06-05T23:15:00+00:00,2026-06-05 11:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Truist Park,134,Pittsburgh Pirates,PIT,,,144,Atlanta Braves,ATL,,,
824186,2026-06-05,2026-06-06T00:10:00+00:00,2026-06-06 12:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Daikin Park,133,Athletics,ATH,,,117,Houston Astros,HOU,,,
822892,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-06 12:15 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Globe Life Field,114,Cleveland Guardians,CLE,,,140,Texas Rangers,TEX,,,
823049,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-06 12:15 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Busch Stadium,113,Cincinnati Reds,CIN,,,138,St. Louis Cardinals,STL,,,
823699,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-06 12:15 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,2.0,Regular Season,Target Field,118,Kansas City Royals,KC,,,142,Minnesota Twins,MIN,,,
824350,2026-06-05,2026-06-06T00:40:00+00:00,2026-06-06 12:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Coors Field,158,Milwaukee Brewers,MIL,,,115,Colorado Rockies,COL,,,
823293,2026-06-05,2026-06-06T01:40:00+00:00,2026-06-06 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Petco Park,121,New York Mets,NYM,,,135,San Diego Padres,SD,,,
825073,2026-06-05,2026-06-06T01:40:00+00:00,2026-06-06 01:40 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,Chase Field,120,Washington Nationals,WSH,,,109,Arizona Diamondbacks,AZ,,,
823943,2026-06-05,2026-06-06T02:10:00+00:00,2026-06-06 02:10 AM UTC,2026,Scheduled,Scheduled,Preview,N,night,1.0,Regular Season,UNIQLO Field at Dodger Stadium,108,Los Angeles Angels,LAA,,,119,Los Angeles Dodgers,LAD,,,
824269,2026-06-06,2026-06-06T17:10:00+00:00,2026-06-06 05:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Comerica Park,136,Seattle Mariners,SEA,,,116,Detroit Tigers,DET,,,
823697,2026-06-06,2026-06-06T18:10:00+00:00,2026-06-06 06:10 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,3.0,Regular Season,Target Field,118,Kansas City Royals,KC,,,142,Minnesota Twins,MIN,,,
823048,2026-06-06,2026-06-06T18:15:00+00:00,2026-06-06 06:15 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Busch Stadium,113,Cincinnati Reds,CIN,,,138,St. Louis Cardinals,STL,,,
824669,2026-06-06,2026-06-06T18:20:00+00:00,2026-06-06 06:20 PM UTC,2026,Scheduled,Scheduled,Preview,N,day,2.0,Regular Season,Wrigley Field,137,San Francisco Giants,SF,,,112,Chicago Cubs,CHC,,,
